-1.96 , -0.50 , 0.60 , 1.56 , -0.45 , 0.02 , 32.00
-2.14 , 0.98 , 0.55 , 1.65 , -0.18 , -0.01 , 33.00
-2.05 , 1.02 , 0.51 , 1.71 , 0.06 , -0.05 , 34.00
-1.90 , 0.94 , 0.45 , 1.75 , 0.28 , -0.07 , 35.00
-1.73 , 1.55 , 0.41 , 1.77 , 0.47 , -0.10 , 36.00
-1.74 , 0.91 , 0.43 , 1.76 , 0.64 , -0.13 , 37.00
-1.70 , 0.85 , 0.31 , 1.73 , 0.78 , -0.15 , 38.00
-2.57 , 0.91 , 0.08 , 1.68 , 0.91 , -0.17 , 39.00
-2.23 , 2.72 , 0.25 , 1.62 , 1.02 , -0.20 , 40.00
-1.92 , 1.80 , 0.34 , 1.56 , 1.11 , -0.22 , 41.00
-1.71 , 1.05 , 0.34 , 1.49 , 1.20 , -0.24 , 42.00
-1.84 , 1.32 , 0.20 , 1.42 , 1.27 , -0.26 , 43.00
-2.05 , 1.85 , 0.20 , 1.36 , 1.35 , -0.28 , 44.00
-2.14 , 2.08 , 0.14 , 1.29 , 1.42 , -0.31 , 45.00
-2.30 , 2.21 , 0.09 , 1.23 , 1.50 , -0.33 , 46.00
-2.39 , 2.31 , 0.04 , 1.17 , 1.57 , -0.35 , 47.00
-2.60 , 2.48 , -0.02 , 1.12 , 1.65 , -0.37 , 48.00
-2.75 , 2.60 , 0.02 , 1.06 , 1.73 , -0.39 , 49.00
-2.74 , 2.63 , -0.07 , 1.01 , 1.80 , -0.41 , 50.00
-2.53 , 2.85 , 0.02 , 0.96 , 1.87 , -0.42 , 51.00
-2.35 , 2.57 , -0.01 , 0.91 , 1.94 , -0.44 , 52.00
-2.57 , 3.08 , 0.07 , 0.86 , 2.00 , -0.46 , 53.00
-2.84 , 3.09 , -0.07 , 0.82 , 2.06 , -0.47 , 54.00
-2.90 , 2.95 , -0.19 , 0.77 , 2.11 , -0.49 , 55.00
-2.73 , 2.93 , -0.23 , 0.73 , 2.16 , -0.50 , 56.00
-2.72 , 2.90 , -0.25 , 0.68 , 2.20 , -0.51 , 57.00
-2.99 , 3.03 , -0.22 , 0.64 , 2.24 , -0.52 , 58.00
-2.86 , 2.98 , -0.17 , 0.59 , 2.26 , -0.53 , 59.00
-3.42 , 3.12 , -0.55 , 0.54 , 2.28 , -0.54 , 60.00
-3.03 , 3.17 , -0.18 , 0.49 , 2.30 , -0.54 , 61.00
-3.09 , 3.09 , -0.37 , 0.45 , 2.31 , -0.55 , 62.00
-3.13 , 3.28 , -0.21 , 0.40 , 2.31 , -0.55 , 63.00
-3.18 , 2.74 , -0.43 , 0.35 , 2.31 , -0.56 , 64.00
-3.25 , 3.54 , -0.18 , 0.30 , 2.30 , -0.56 , 65.00
-3.27 , 2.82 , -0.38 , 0.25 , 2.29 , -0.56 , 66.00
-3.30 , 3.01 , -0.35 , 0.20 , 2.27 , -0.56 , 67.00
-3.37 , 3.35 , -0.17 , 0.15 , 2.25 , -0.56 , 68.00
-3.35 , 2.83 , -0.24 , 0.10 , 2.23 , -0.56 , 69.00
-3.50 , 3.16 , -0.48 , 0.05 , 2.20 , -0.55 , 70.00
-3.46 , 2.57 , -0.32 , 0.01 , 2.17 , -0.55 , 71.00
-3.92 , 3.15 , -0.46 , -0.04 , 2.14 , -0.55 , 72.00
-3.49 , 2.88 , -0.15 , -0.08 , 2.10 , -0.54 , 73.00
-3.63 , 3.08 , -0.21 , -0.12 , 2.07 , -0.53 , 74.00
-3.61 , 3.03 , -0.17 , -0.16 , 2.03 , -0.53 , 75.00
-3.62 , 2.71 , -0.14 , -0.20 , 1.99 , -0.52 , 76.00
-3.70 , 3.11 , -0.24 , -0.23 , 1.96 , -0.51 , 77.00
-3.70 , 2.48 , -0.26 , -0.27 , 1.92 , -0.51 , 78.00
-3.87 , 2.99 , -0.34 , -0.30 , 1.88 , -0.50 , 79.00
-3.99 , 2.11 , -0.45 , -0.32 , 1.83 , -0.49 , 80.00
-3.86 , 2.84 , -0.19 , -0.35 , 1.79 , -0.48 , 81.00
-3.85 , 2.61 , -0.16 , -0.37 , 1.75 , -0.47 , 82.00
-3.91 , 2.08 , -0.41 , -0.39 , 1.71 , -0.46 , 83.00
-4.42 , 2.50 , -0.51 , -0.41 , 1.67 , -0.45 , 84.00
-3.96 , 2.57 , -0.13 , -0.43 , 1.63 , -0.44 , 85.00
-3.88 , 2.26 , -0.23 , -0.45 , 1.59 , -0.43 , 86.00
-3.95 , 2.51 , -0.10 , -0.46 , 1.55 , -0.42 , 87.00
-4.00 , 2.25 , -0.24 , -0.47 , 1.51 , -0.41 , 88.00
-3.81 , 2.09 , -0.09 , -0.48 , 1.47 , -0.40 , 89.00
-4.08 , 2.53 , -0.13 , -0.49 , 1.43 , -0.39 , 90.00
-4.00 , 2.23 , -0.07 , -0.50 , 1.39 , -0.38 , 91.00
-3.99 , 1.75 , -0.19 , -0.51 , 1.35 , -0.37 , 92.00
-4.11 , 2.64 , -0.06 , -0.51 , 1.32 , -0.36 , 93.00
-4.06 , 1.70 , -0.34 , -0.51 , 1.28 , -0.36 , 94.00
-3.90 , 1.75 , -0.03 , -0.52 , 1.24 , -0.35 , 95.00
-4.10 , 2.75 , 0.06 , -0.52 , 1.21 , -0.34 , 96.00
-4.08 , 2.03 , -0.15 , -0.52 , 1.18 , -0.33 , 97.00
-3.83 , 1.07 , -0.30 , -0.52 , 1.14 , -0.32 , 98.00
-3.94 , 2.30 , 0.09 , -0.51 , 1.11 , -0.31 , 99.00
-4.01 , 2.87 , 0.11 , -0.51 , 1.08 , -0.31 , 100.00
-4.00 , 1.21 , -0.09 , -0.51 , 1.05 , -0.30 , 101.00
-4.10 , 0.70 , -0.43 , -0.50 , 1.02 , -0.29 , 102.00
-3.84 , 1.43 , -0.44 , -0.50 , 1.00 , -0.29 , 103.00
-3.82 , 2.15 , -0.25 , -0.49 , 0.97 , -0.28 , 104.00
-3.65 , 1.70 , 0.14 , -0.48 , 0.95 , -0.27 , 105.00
-3.95 , 1.62 , 0.33 , -0.47 , 0.92 , -0.27 , 106.00
-3.93 , 1.84 , 0.41 , -0.47 , 0.90 , -0.26 , 107.00
-3.77 , 2.36 , 0.43 , -0.46 , 0.88 , -0.26 , 108.00
-3.83 , 2.77 , 0.45 , -0.45 , 0.86 , -0.26 , 109.00
-3.68 , 2.26 , 0.51 , -0.44 , 0.83 , -0.25 , 110.00
-4.00 , 2.08 , 0.51 , -0.43 , 0.82 , -0.25 , 111.00
